iter	MAE	RMSE
999	10.1840596	13.62328573
1000	10.18367897	13.62266044
1001	10.18329611	13.62223169
1002	10.18279823	13.62160956
1003	10.18260135	13.62135858
1004	10.1823572	13.62108069
1005	10.18193429	13.62064389
1006	10.18165045	13.620266
1007	10.1813108	13.61988068
1008	10.18106755	13.61965773
1009	10.18077409	13.61936114
1010	10.18065204	13.61923073
1011	10.1804741	13.61902594
1012	10.18017904	13.61835216
1013	10.18012366	13.6182948
1014	10.180028	13.61816459
1015	10.17992758	13.61796663
1016	10.17973948	13.61769236
1017	10.1793096	13.61711267
1018	10.17912326	13.61680788
1019	10.17896192	13.61666958
1020	10.17874011	13.61628439
1021	10.17843902	13.61588418
1022	10.17778695	13.61510834
1023	10.17739611	13.6146197
1024	10.17710149	13.61410489
1025	10.17605066	13.612716
1026	10.175901	13.61243257
1027	10.17580321	13.61226769
1028	10.1744163	13.61081756
1029	10.17433908	13.61061692
1030	10.17391811	13.61018767
1031	10.17345484	13.60978588
1032	10.17334917	13.60958592
1033	10.17319815	13.60933861
1034	10.17300471	13.6091059
1035	10.17146096	13.60748986
1036	10.17112092	13.6072338
1037	10.17086976	13.60692851
1038	10.17071851	13.60672585
1039	10.1703364	13.60631562
1040	10.17024673	13.6062102
1041	10.16991631	13.60586681
1042	10.16958212	13.6054673
1043	10.16934168	13.60513226
1044	10.16915687	13.60481432
1045	10.16897799	13.60449772
1046	10.16865071	13.60393837
1047	10.16839686	13.60365721
1048	10.16819424	13.60340548
1049	10.16789667	13.60306203
1050	10.1678128	13.60293406
1051	10.16750595	13.60266676
1052	10.16744015	13.60252562
1053	10.16722651	13.60230726
1054	10.16703442	13.60212901
1055	10.16665273	13.60169591
1056	10.16651427	13.60149511
1057	10.16634007	13.60125286
1058	10.16615757	13.60098939
1059	10.1659749	13.60072298
1060	10.16538873	13.59965983
1061	10.16420679	13.59833558
1062	10.16403637	13.59819811
1063	10.16380599	13.59796213
1064	10.16345315	13.59740483
1065	10.16327299	13.59722429
1066	10.16308776	13.59682929
1067	10.16223757	13.59601096
1068	10.16210262	13.59586288
1069	10.16204578	13.59568358
1070	10.16180176	13.59540176
1071	10.16114581	13.59477635
1072	10.15991124	13.59325442
1073	10.15937691	13.59271702
1074	10.15784044	13.59060376
1075	10.15756498	13.59032714
1076	10.15737362	13.59011311
1077	10.15723167	13.59002281
1078	10.1562846	13.58894964
1079	10.15623677	13.5888842
1080	10.15598217	13.58854584
1081	10.15584264	13.5883851
1082	10.15526267	13.58771614
1083	10.15519817	13.5876384
1084	10.15499629	13.58746129
1085	10.15466981	13.58720582
1086	10.15414579	13.58665464
1087	10.15402619	13.58647093
1088	10.15372794	13.58592991
1089	10.15367234	13.58587854
1090	10.15304856	13.58510123
1091	10.15293751	13.584969
1092	10.15173752	13.58365166
1093	10.15160119	13.58351703
1094	10.15149582	13.58336837
1095	10.15142129	13.58319409
1096	10.15117664	13.58276532
1097	10.15059596	13.5819667
1098	10.15040361	13.58175306
1099	10.15018232	13.58152948
1100	10.15012489	13.58146838
1101	10.14964787	13.58110147
1102	10.14949054	13.58093436
1103	10.14929064	13.58069735
1104	10.14925958	13.58055623
1105	10.14922032	13.58049695
1106	10.14894896	13.58023197
1107	10.14873391	13.58000023
1108	10.14847515	13.57965475
1109	10.14836087	13.57949982
1110	10.14805022	13.5791209
1111	10.14791286	13.57895038
1112	10.14759077	13.57841912
1113	10.14740715	13.57819008
1114	10.14705755	13.57758624
1115	10.14676463	13.57731511
1116	10.14660569	13.57703646
1117	10.14637453	13.57677572
1118	10.14622795	13.57653239
1119	10.14600519	13.57626096
1120	10.14589265	13.57609611
1121	10.14575544	13.57585097
1122	10.14553661	13.57564035
1123	10.14526195	13.57512777
1124	10.14515798	13.57497888
1125	10.14477859	13.57454586
1126	10.14459183	13.5743427
1127	10.14425062	13.57391022
1128	10.14419534	13.57379375
1129	10.14404156	13.57362179
1130	10.14355826	13.57299625
1131	10.14306199	13.57242936
1132	10.14285824	13.57212503
1133	10.14146581	13.57034354
1134	10.14135451	13.57012038
1135	10.14116873	13.56989675
1136	10.14102503	13.56973831
1137	10.14093756	13.5696168
1138	10.140814	13.56942588
1139	10.14029069	13.56886291
1140	10.14019345	13.56873558
1141	10.13997431	13.56853737
1142	10.13991359	13.56834378
1143	10.13923013	13.56749031
1144	10.13887635	13.56708934
1145	10.13880078	13.56692824
1146	10.13862794	13.56673593
1147	10.13790701	13.56596315
1148	10.13753636	13.56540662
1149	10.13746246	13.56520631
1150	10.13734083	13.56504862
1151	10.13715953	13.56491628
1152	10.13686566	13.5644129
1153	10.13654372	13.56402777
1154	10.13641115	13.56389292
1155	10.13615721	13.56367205
1156	10.1360866	13.56353502
1157	10.1358542	13.5632828
1158	10.13572817	13.56304438
1159	10.13499555	13.56227612
1160	10.1345618	13.56184972
1161	10.13447907	13.56174776
1162	10.13434169	13.56152757
1163	10.13390793	13.56103733
1164	10.13372784	13.56077393
1165	10.13354678	13.56055496
1166	10.13322123	13.56020302
1167	10.13291046	13.55975908
1168	10.13283544	13.55967347
1169	10.13270106	13.55948699
1170	10.13266143	13.55941052
1171	10.1325313	13.55928594
1172	10.132466	13.55911957
1173	10.13226845	13.55876979
1174	10.13201916	13.55842821
1175	10.13184909	13.55807333
1176	10.13171267	13.55779696
1177	10.13161948	13.55752872
1178	10.1314041	13.55727285
1179	10.13125594	13.55712581
1180	10.13114065	13.5568179
1181	10.13015424	13.55584074
1182	10.12962505	13.5553353
1183	10.12956976	13.55527251
1184	10.12947007	13.55507461
1185	10.12925784	13.55484027
1186	10.12905204	13.55464477
1187	10.12877121	13.55420502
1188	10.12869	13.55411273
1189	10.12865348	13.55401819
1190	10.12857027	13.55385825
1191	10.12824604	13.5535372
1192	10.12805827	13.55323331
1193	10.12605877	13.55015754
1194	10.12599705	13.55007353
1195	10.12482352	13.54861832
1196	10.12461015	13.54831967
1197	10.1244818	13.54811922
1198	10.12421894	13.54790416
1199	10.12419468	13.54783156
